"order"	"suborder"	"family"	"species"	"year"	"biomes"	"cerrado_sp"	"cerrado_endemic"
"Squamata"	"Sauria"	"Gymnophthalmidae"	"Neusticurus bicarinatus"	1758	"Amazônia, Cerrado"	"yes"	"no"
"Squamata"	"Sauria"	"Gymnophtalmidae"	"Neusticurus medemi"	1981	"Amazônia"	"no"	"no"
"Squamata"	"Sauria"	"Gymnophthalmidae"	"Neusticurus racenisi"	1958	"Amazônia"	"no"	"no"
"Squamata"	"Sauria"	"Gymnophthalmidae"	"Neusticurus rudis"	1900	NA	"no"	"no"
"Squamata"	"Sauria"	"Gymnophthalmidae"	"Neusticurus surinamensis"	1923	"Amazônia"	"no"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Ninia hudsoni"	1940	"Amazônia, Cerrado"	"yes"	"no"
"Squamata"	"Sauria"	"Gymnophthalmidae"	"Nothobachia ablephara"	1984	"Caatinga, Cerrado"	"yes"	"no"
"Squamata"	"Sauria"	"Scincidae"	"Notomabuya frenata"	1863	"Amazônia, Caatinga, Cerrado, Mata Atlântica, Pantanal"	"yes"	"no"
"Squamata"	"Sauria"	"Diploglossidae"	"Ophiodes enso"	2017	"Pampa"	"no"	"no"
"Squamata"	"Sauria"	"Diploglossidae"	"Ophiodes fragilis"	1820	"Cerrado, Mata Atlântica, Pampa"	"yes"	"no"
"Squamata"	"Sauria"	"Diploglossidae"	"Ophiodes striatus"	1824	"Amazônia, Caatinga, Cerrado, Mata Atlântica, Pampa"	"yes"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Oxybelis aeneus"	1824	"Amazônia, Caatinga, Cerrado, Mata Atlântica, Pantanal"	"yes"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Oxybelis fulgidus"	1803	"Amazônia, Cerrado"	"yes"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Oxyrhopus clathratus"	1854	"Cerrado, Mata Atlântica, Pampa"	"yes"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Oxyrhopus formosus"	1820	"Amazônia, Cerrado, Mata Atlântica"	"yes"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Oxyrhopus guibei"	1977	"Amazônia, Caatinga, Cerrado, Mata Atlântica, Pantanal"	"yes"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Oxyrhopus melanogenys"	1845	"Amazônia, Caatinga"	"yes"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Oxyrhopus occipitalis"	1824	NA	"no"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Oxyrhopus petolarius"	1758	"Amazônia, Caatinga, Cerrado, Mata Atlântica, Pantanal"	"yes"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Oxyrhopus rhombifer"	1854	"Amazônia, Caatinga, Cerrado, Mata Atlântica, Pampa, Pantanal"	"yes"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Oxyrhopus trigeminus"	1854	"Amazônia, Caatinga, Cerrado, Mata Atlântica, Pantanal"	"yes"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Oxyrhopus vanidicus"	2009	"Amazônia"	"no"	"no"
"Crocodylia"	NA	"Alligatoridae"	"Paleosuchus palpebrosus"	1807	"Amazônia, Caatinga, Cerrado, Mata Atlântica, Pantanal, Sistema Costeiro-Marinho"	"yes"	"no"
"Crocodylia"	NA	"Alligatoridae"	"Paleosuchus trigonatus"	1801	"Amazônia"	"yes"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Palusophis bifossatus"	1820	"Amazônia, Caatinga, Cerrado, Mata Atlântica, Pampa, Pantanal"	"yes"	"no"
"Squamata"	"Sauria"	"Scincidae"	"Panopa carvalhoi"	1990	"Amazônia"	"no"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Paraphimophis rusticus"	1878	"Cerrado, Mata Atlântica, Pampa"	"yes"	"no"
"Testudines"	NA	"Podocnemididae"	"Peltocephalus dumerilianus"	1812	"Amazônia"	"no"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Phalotris concolor"	1993	"Cerrado"	"yes"	"yes"
"Squamata"	"Serpentes"	"Colubridae"	"Phalotris labiomaculatus"	2002	"Cerrado"	"yes"	"yes"
"Squamata"	"Serpentes"	"Colubridae"	"Phalotris lativittatus"	1993	"Cerrado, Mata Atlântica"	"yes"	"yes"
"Squamata"	"Serpentes"	"Colubridae"	"Phalotris lemniscatus"	1854	"Mata Atlântica, Pampa"	"no"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Phalotris matogrossensis"	2005	"Cerrado, Mata Atlântica, Pantanal"	"yes"	"yes"
"Squamata"	"Serpentes"	"Colubridae"	"Phalotris mertensi"	1955	"Cerrado, Mata Atlântica"	"yes"	"yes"
"Squamata"	"Serpentes"	"Colubridae"	"Phalotris multipunctatus"	1993	"Cerrado, Mata Atlântica"	"yes"	"yes"
"Squamata"	"Serpentes"	"Colubridae"	"Phalotris nasutus"	1915	"Amazônia, Cerrado, Mata Atlântica, Pantanal"	"yes"	"yes"
"Squamata"	"Serpentes"	"Colubridae"	"Phalotris reticulatus"	1860	"Cerrado, Mata Atlântica"	"yes"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Phalotris tricolor"	1854	"Cerrado, Pantanal"	"yes"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Philodryas aestiva"	1854	"Caatinga, Cerrado, Mata Atlântica, Pampa, Pantanal"	"yes"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Philodryas agassizii"	1863	"Caatinga, Cerrado, Mata Atlântica, Pampa, Pantanal"	"yes"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Philodryas arnaldoi"	1932	"Cerrado, Mata Atlântica, Pampa"	"yes"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Philodryas livida"	1923	"Cerrado, Pantanal"	"yes"	"yes"
"Squamata"	"Serpentes"	"Colubridae"	"Philodryas mattogrossensis"	1898	"Cerrado, Mata Atlântica, Pantanal"	"yes"	"yes"
"Squamata"	"Serpentes"	"Colubridae"	"Philodryas nattereri"	1870	"Caatinga, Cerrado, Mata Atlântica, Pantanal"	"yes"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Philodryas olfersii"	1823	"Amazônia, Caatinga, Cerrado, Mata Atlântica, Pampa, Pantanal"	"yes"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Philodryas psammophidea"	1872	"Cerrado, Pantanal"	"yes"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Philodryas pseudomamba"	2026	"Caatinga, Cerrado, Mata Atlântica, Pampa, Pantanal"	"yes"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Phimophis guerini"	1854	"Amazônia, Caatinga, Cerrado, Mata Atlântica, Pantanal"	"yes"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Phimophis guianensis"	1848	"Amazônia"	"no"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Phrynonax sexcarinatus"	1824	"Amazônia, Cerrado"	"yes"	"no"
"Testudines"	NA	"Chelidae"	"Phrynops geoffroanus"	1812	"Amazônia, Caatinga, Cerrado, Mata Atlântica, Pantanal"	"yes"	"no"
"Testudines"	NA	"Chelidae"	"Phrynops hilarii"	1835	"Mata Atlântica, Pampa"	"no"	"no"
"Testudines"	NA	"Chelidae"	"Phrynops tuberosus"	1870	"Amazônia"	"no"	"no"
"Testudines"	NA	"Chelidae"	"Phrynops williamsi"	1983	"Mata Atlântica, Pampa"	"no"	"no"
"Squamata"	"Sauria"	"Phyllodactylidae"	"Phyllopezus diamantino"	2022	NA	"no"	"no"
"Squamata"	"Sauria"	"Phyllodactylidae"	"Phyllopezus lutzae"	1941	"Mata Atlântica"	"no"	"no"
"Squamata"	"Sauria"	"Phyllodactylidae"	"Phyllopezus periosus"	1986	"Caatinga, Mata Atlântica"	"no"	"no"
"Squamata"	"Sauria"	"Phyllodactylidae"	"Phyllopezus pollicaris"	1825	"Amazônia, Caatinga, Cerrado, Mata Atlântica, Pantanal"	"yes"	"no"
"Squamata"	"Sauria"	"Phyllodactylidae"	"Phyllopezus przewalskii"	1895	"Cerrado, Pantanal"	"yes"	"no"
"Squamata"	"Sauria"	"Phyllodactylidae"	"Phyllopezus sapiranga"	2025	NA	"no"	"no"
"Squamata"	"Sauria"	"Phyllodactylidae"	"Phyllopezus selmae"	2022	NA	"no"	"no"
"Squamata"	"Sauria"	"Gymnophthalmidae"	"Placosoma cipoense"	1966	"Cerrado, Mata Atlântica"	"yes"	"yes"
"Squamata"	"Sauria"	"Gymnophthalmidae"	"Placosoma cordylinum"	1847	"Mata Atlântica"	"no"	"no"
"Squamata"	"Sauria"	"Gymnophthalmidae"	"Placosoma glabellum"	1870	"Cerrado, Mata Atlântica"	"yes"	"no"
"Squamata"	"Sauria"	"Gymnophthalmidae"	"Placosoma limaverdorum"	2016	"Caatinga"	"no"	"no"
"Testudines"	NA	"Chelidae"	"Platemys platycephala"	1792	"Amazônia, Cerrado"	"yes"	"no"
"Squamata"	"Sauria"	"Tropiduridae"	"Plica plica"	1758	"Amazônia, Pantanal"	"no"	"no"
"Squamata"	"Sauria"	"Tropiduridae"	"Plica umbra"	1758	"Amazônia, Cerrado"	"yes"	"no"
"Testudines"	NA	"Podocnemididae"	"Podocnemis erythrocephala"	1824	"Amazônia"	"no"	"no"
"Testudines"	NA	"Podocnemididae"	"Podocnemis expansa"	1812	"Amazônia, Cerrado"	"yes"	"no"
"Testudines"	NA	"Podocnemididae"	"Podocnemis sextuberculata"	1849	"Amazônia"	"no"	"no"
"Testudines"	NA	"Podocnemididae"	"Podocnemis unifilis"	1848	"Amazônia, Cerrado"	"yes"	"no"
"Squamata"	"Sauria"	"Polychrotidae"	"Polychrus acutirostris"	1825	"Amazônia, Caatinga, Cerrado, Mata Atlântica, Pantanal"	"yes"	"no"
"Squamata"	"Sauria"	"Polychrotidae"	"Polychrus liogaster"	1908	"Amazônia, Cerrado"	"yes"	"no"
"Squamata"	"Sauria"	"Polychrotidae"	"Polychrus marmoratus"	1758	"Amazônia, Caatinga, Cerrado, Mata Atlântica"	"yes"	"no"
"Squamata"	"Sauria"	"Gymnophthalmidae"	"Potamites ecpleopus"	1875	"Amazônia"	"no"	"no"
"Squamata"	"Sauria"	"Gymnophthalmidae"	"Potamites juruazensis"	1998	"Amazônia"	"no"	"no"
"Squamata"	"Sauria"	"Gymnophthalmidae"	"Procellosaurinus erythrocercus"	1991	"Caatinga, Cerrado"	"yes"	"no"
"Squamata"	"Sauria"	"Gymnophthalmidae"	"Procellosaurinus tetradactylus"	1991	"Caatinga"	"no"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Pseudoboa coronata"	1801	"Amazônia, Cerrado, Pantanal"	"yes"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Pseudoboa haasi"	1905	"Cerrado, Mata Atlântica, Pampa"	"yes"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Pseudoboa martinsi"	2008	"Amazônia"	"no"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Pseudoboa neuwiedii"	1854	"Amazônia, Cerrado"	"yes"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Pseudoboa nigra"	1854	"Amazônia, Caatinga, Cerrado, Mata Atlântica, Pantanal"	"yes"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Pseudoboa serrana"	1995	"Mata Atlântica"	"no"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Pseudoeryx plicatilis"	1758	"Amazônia, Cerrado, Pantanal"	"yes"	"no"
"Squamata"	"Sauria"	"Sphaerodactylidae"	"Pseudogonatodes gasconi"	2000	"Amazônia"	"no"	"no"
"Squamata"	"Sauria"	"Sphaerodactylidae"	"Pseudogonatodes guianensis"	1935	"Amazônia"	"no"	"no"
"Squamata"	"Sauria"	"Gymnophthalmidae"	"Psilops mucugensis"	2017	"Caatinga"	"no"	"no"
"Squamata"	"Sauria"	"Gymnophthalmidae"	"Psilops paeminosus"	1991	"Caatinga, Cerrado, Mata Atlântica"	"yes"	"no"
"Squamata"	"Sauria"	"Gymnophthalmidae"	"Psilops seductus"	2017	"Cerrado"	"yes"	"yes"
"Squamata"	"Serpentes"	"Colubridae"	"Psomophis genimaculatus"	1885	"Cerrado, Pantanal"	"yes"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Psomophis joberti"	1884	"Amazônia, Caatinga, Cerrado, Mata Atlântica, Sistema Costeiro-Marinho"	"yes"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Psomophis obtusus"	1863	"Pampa"	"no"	"no"
"Squamata"	"Sauria"	"Scincidae"	"Psychosaura agmosticha"	2000	"Caatinga, Mata Atlântica"	"no"	"no"
"Squamata"	"Sauria"	"Scincidae"	"Psychosaura macrorhyncha"	1946	"Caatinga, Mata Atlântica"	"no"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Ptychophis flavovirgatus"	1915	"Mata Atlântica, Pampa"	"no"	"no"
"Testudines"	NA	"Chelidae"	"Ranacephala hogei"	1967	"Mata Atlântica"	"no"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Rhachidelus brazili"	1908	"Cerrado, Mata Atlântica"	"yes"	"yes"
"Squamata"	"Sauria"	"Gymnophthalmidae"	"Rhachisaurus brachylepis"	1974	"Cerrado, Mata Atlântica"	"yes"	"yes"
"Testudines"	NA	"Chelidae"	"Rhinemys rufipes"	1824	"Amazônia"	"no"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Rhinobothryum lentiginosum"	1785	"Amazônia"	"no"	"no"
"Testudines"	NA	"Geoemydidae"	"Rhinoclemmys punctularia"	1801	"Amazônia, Caatinga, Cerrado, Mata Atlântica"	"yes"	"no"
"Squamata"	"Sauria"	"Gymnophthalmidae"	"Riolama grandis"	2020	"Amazônia"	"no"	"no"
"Squamata"	"Sauria"	"Gymnophthalmidae"	"Riolama stellata"	2020	"Amazônia"	"no"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Rodriguesophis chui"	1993	"Caatinga"	"no"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Rodriguesophis iglesiasi"	1915	"Caatinga, Cerrado"	"yes"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Rodriguesophis scriptorcibatus"	1993	"Caatinga, Cerrado"	"yes"	"no"
"Squamata"	"Sauria"	"Gymnophthalmidae"	"Rondonops biscutatus"	2015	"Amazônia, Cerrado"	"yes"	"no"
"Squamata"	"Sauria"	"Gymnophthalmidae"	"Rondonops xanthomystax"	2015	"Amazônia"	"no"	"no"
"Squamata"	"Sauria"	"Teiidae"	"Salvator duseni"	1910	"Cerrado, Mata Atlântica"	"yes"	"yes"
"Squamata"	"Sauria"	"Teiidae"	"Salvator merianae"	1839	"Amazônia, Caatinga, Cerrado, Mata Atlântica, Pampa, Pantanal"	"yes"	"no"
"Squamata"	"Sauria"	"Gymnophthalmidae"	"Scriptosaura catimbau"	2008	"Caatinga"	"no"	"no"
"Squamata"	"Serpentes"	"Leptotyphlopidae"	"Siagonodon cupinensis"	1946	"Amazônia, Cerrado"	"yes"	"no"
"Squamata"	"Serpentes"	"Leptotyphlopidae"	"Siagonodon exiguum"	2023	NA	"no"	"no"
"Squamata"	"Serpentes"	"Leptotyphlopidae"	"Siagonodon septemstriatus"	1801	"Amazônia"	"no"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Sibon nebulatus"	1758	"Amazônia, Caatinga, Mata Atlântica"	"no"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Simophis rhinostoma"	1837	"Caatinga, Cerrado, Mata Atlântica, Pantanal"	"yes"	"yes"
"Squamata"	"Serpentes"	"Colubridae"	"Siphlophis cervinus"	1768	"Amazônia"	"no"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Siphlophis compressus"	1803	"Amazônia, Caatinga, Cerrado, Mata Atlântica"	"yes"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Siphlophis leucocephalus"	1863	"Caatinga, Cerrado, Mata Atlântica"	"yes"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Siphlophis longicaudatus"	1901	"Cerrado, Mata Atlântica"	"yes"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Siphlophis pulcher"	1820	"Mata Atlântica"	"no"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Siphlophis worontzowi"	1940	"Amazônia, Cerrado"	"yes"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Sordellina punctata"	1880	"Mata Atlântica"	"no"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Spilotes pullatus"	1758	"Amazônia, Caatinga, Cerrado, Mata Atlântica, Pampa, Pantanal"	"yes"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Spilotes sulphureus"	1824	"Amazônia, Caatinga, Cerrado, Mata Atlântica"	"yes"	"no"
"Squamata"	"Sauria"	"Tropiduridae"	"Stenocercus albolineatus"	2015	"Amazônia, Cerrado"	"yes"	"yes"
"Squamata"	"Sauria"	"Tropiduridae"	"Stenocercus azureus"	1880	"Cerrado, Mata Atlântica, Pampa"	"yes"	"no"
"Squamata"	"Sauria"	"Tropiduridae"	"Stenocercus caducus"	1863	"Amazônia, Cerrado, Pantanal"	"yes"	"no"
"Squamata"	"Sauria"	"Tropiduridae"	"Stenocercus canastra"	2019	"Cerrado"	"yes"	"yes"
"Squamata"	"Sauria"	"Tropiduridae"	"Stenocercus dumerilii"	1867	"Amazônia, Cerrado"	"yes"	"no"
"Squamata"	"Sauria"	"Tropiduridae"	"Stenocercus fimbriatus"	1995	"Amazônia"	"no"	"no"
"Squamata"	"Sauria"	"Tropiduridae"	"Stenocercus quinarius"	2006	"Cerrado"	"yes"	"yes"
"Squamata"	"Sauria"	"Tropiduridae"	"Stenocercus roseiventris"	1837	"Amazônia"	"no"	"no"
"Squamata"	"Sauria"	"Tropiduridae"	"Stenocercus sinesaccus"	2005	"Cerrado"	"yes"	"yes"
"Squamata"	"Sauria"	"Tropiduridae"	"Stenocercus squarrosus"	2006	"Caatinga, Cerrado"	"yes"	"no"
"Squamata"	"Sauria"	"Tropiduridae"	"Stenocercus tricristatus"	1851	"Desconhecido"	"no"	"no"
"Squamata"	"Sauria"	"Gymnophthalmidae"	"Stenolepis ridleyi"	1887	"Caatinga, Mata Atlântica"	"no"	"no"
"Squamata"	"Sauria"	"Tropiduridae"	"Strobilurus torquatus"	1834	"Caatinga, Mata Atlântica"	"no"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Tachymenis ocellata"	1854	"Pampa"	"no"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Taeniophallus brevirostris"	1863	"Amazônia"	"no"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Taeniophallus nicagus"	1868	"Amazônia"	"no"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Tantilla boipiranga"	2003	"Cerrado, Mata Atlântica"	"yes"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Tantilla melanocephala"	1758	"Amazônia, Caatinga, Cerrado, Mata Atlântica, Pampa, Pantanal"	"yes"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Tantilla selmae"	2024	"Cerrado, Mata Atlântica, Pampa"	"yes"	"no"
"Squamata"	"Sauria"	"Teiidae"	"Teius oculatus"	1837	"Cerrado, Mata Atlântica, Pampa"	"yes"	"no"
"Squamata"	"Sauria"	"Teiidae"	"Teius teyou"	1802	"Pantanal"	"no"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Thamnodynastes longicaudus"	2003	"Mata Atlântica"	"no"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Thamnodynastes pallidus"	1758	"Amazônia, Caatinga, Cerrado, Mata Atlântica"	"yes"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Thamnodynastes sertanejo"	2005	"Caatinga, Cerrado, Mata Atlântica"	"yes"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Thamnodynastes silvai"	2021	"Amazônia"	"no"	"no"
"Squamata"	"Sauria"	"Phyllodactylidae"	"Thecadactylus rapicauda"	1782	"Amazônia, Cerrado"	"yes"	"no"
"Squamata"	"Sauria"	"Phyllodactylidae"	"Thecadactylus solimoensis"	2007	"Amazônia"	"no"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Tomodon dorsatus"	1854	"Cerrado, Mata Atlântica, Pampa"	"yes"	"no"
"Testudines"	NA	"Emydidae"	"Trachemys adiutrix"	1995	"Amazônia, Caatinga, Cerrado"	"yes"	"no"
"Testudines"	NA	"Emydidae"	"Trachemys dorbigni"	1835	"Mata Atlântica, Pampa"	"no"	"no"
"Squamata"	"Sauria"	"Scincidae"	"Trachylepis atlantica"	1945	"Mata Atlântica, Sistema Costeiro-Marinho"	"no"	"no"
"Squamata"	"Sauria"	"Gymnophthalmidae"	"Tretioscincus agilis"	1916	"Amazônia"	"no"	"no"
"Squamata"	"Sauria"	"Gymnophthalmidae"	"Tretioscincus oriximinensis"	1995	"Amazônia"	"no"	"no"
"Squamata"	"Serpentes"	"Leptotyphlopidae"	"Trilepida acutirostris"	2011	"Cerrado"	"yes"	"yes"
"Squamata"	"Serpentes"	"Leptotyphlopidae"	"Trilepida brasiliensis"	1949	"Caatinga, Cerrado, Pantanal"	"yes"	"yes"
"Squamata"	"Serpentes"	"Leptotyphlopidae"	"Trilepida dimidiata"	1861	"Amazônia"	"no"	"no"
"Squamata"	"Serpentes"	"Leptotyphlopidae"	"Trilepida fuliginosa"	2006	"Amazônia, Cerrado, Mata Atlântica"	"yes"	"yes"
"Squamata"	"Serpentes"	"Leptotyphlopidae"	"Trilepida jani"	2012	"Cerrado, Mata Atlântica"	"yes"	"yes"
"Squamata"	"Serpentes"	"Leptotyphlopidae"	"Trilepida koppesi"	1955	"Cerrado, Mata Atlântica, Pantanal"	"yes"	"yes"
"Squamata"	"Serpentes"	"Leptotyphlopidae"	"Trilepida macrolepis"	1858	"Amazônia, Cerrado"	"yes"	"no"
"Squamata"	"Serpentes"	"Leptotyphlopidae"	"Trilepida salgueiroi"	1955	"Cerrado, Mata Atlântica"	"yes"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Tropidodryas serra"	1837	"Mata Atlântica"	"no"	"no"
"Squamata"	"Serpentes"	"Colubridae"	"Tropidodryas striaticeps"	1870	"Caatinga, Cerrado, Mata Atlântica, Pampa"	"yes"	"no"
"Squamata"	"Serpentes"	"Tropidophiidae"	"Tropidophis grapiuna"	2012	"Mata Atlântica"	"no"	"no"
"Squamata"	"Serpentes"	"Tropidophiidae"	"Tropidophis paucisquamis"	1901	"Mata Atlântica"	"no"	"no"
"Squamata"	"Serpentes"	"Tropidophiidae"	"Tropidophis preciosus"	2012	"Cerrado, Mata Atlântica"	"yes"	"yes"
"Squamata"	"Sauria"	"Tropiduridae"	"Tropidurus callathelys"	1998	"Amazônia"	"yes"	"yes"
"Squamata"	"Sauria"	"Tropiduridae"	"Tropidurus catalanensis"	1983	"Mata Atlântica, Pampa"	"no"	"no"
"Squamata"	"Sauria"	"Tropiduridae"	"Tropidurus chromatops"	1998	"Amazônia"	"yes"	"yes"
"Squamata"	"Sauria"	"Tropiduridae"	"Tropidurus cocorobensis"	1987	"Caatinga"	"no"	"no"
"Squamata"	"Sauria"	"Tropiduridae"	"Tropidurus erythrocephalus"	1987	"Caatinga"	"no"	"no"
"Squamata"	"Sauria"	"Tropiduridae"	"Tropidurus etheridgei"	1982	"Caatinga, Cerrado, Mata Atlântica, Pantanal"	"yes"	"no"
"Squamata"	"Sauria"	"Tropiduridae"	"Tropidurus galileii"	2025	NA	"no"	"no"
"Squamata"	"Sauria"	"Tropiduridae"	"Tropidurus helenae"	1990	"Caatinga"	"no"	"no"
"Squamata"	"Sauria"	"Tropiduridae"	"Tropidurus hispidus"	1825	"Amazônia, Caatinga, Cerrado, Mata Atlântica"	"yes"	"no"
"Squamata"	"Sauria"	"Tropiduridae"	"Tropidurus hygomi"	1862	"Mata Atlântica, Sistema Costeiro-Marinho"	"no"	"no"
"Squamata"	"Sauria"	"Tropiduridae"	"Tropidurus imbituba"	2013	"Sistema Costeiro-Marinho"	"no"	"no"
"Squamata"	"Sauria"	"Tropiduridae"	"Tropidurus insulanus"	1987	"Amazônia, Cerrado"	"yes"	"no"
"Squamata"	"Sauria"	"Tropiduridae"	"Tropidurus itambere"	1987	"Amazônia, Cerrado, Mata Atlântica, Pantanal"	"yes"	"yes"
"Squamata"	"Sauria"	"Tropiduridae"	"Tropidurus jaguaribanus"	2011	"Caatinga"	"no"	"no"
"Squamata"	"Sauria"	"Tropiduridae"	"Tropidurus lagunablanca"	2016	"Amazônia, Cerrado, Mata Atlântica, Pantanal"	"yes"	"no"
"Squamata"	"Sauria"	"Tropiduridae"	"Tropidurus madeiramamore"	2023	NA	"no"	"no"
"Squamata"	"Sauria"	"Tropiduridae"	"Tropidurus montanus"	1987	"Caatinga, Cerrado, Mata Atlântica"	"yes"	"yes"
"Squamata"	"Sauria"	"Tropiduridae"	"Tropidurus mucujensis"	1987	"Caatinga"	"no"	"no"
"Squamata"	"Sauria"	"Tropiduridae"	"Tropidurus oreadicus"	1987	"Amazônia, Caatinga, Cerrado, Pantanal"	"yes"	"yes"
"Squamata"	"Sauria"	"Tropiduridae"	"Tropidurus pinima"	1984	"Caatinga"	"no"	"no"
"Squamata"	"Sauria"	"Tropiduridae"	"Tropidurus psammonastes"	1988	"Caatinga, Cerrado"	"yes"	"no"
"Squamata"	"Sauria"	"Tropiduridae"	"Tropidurus semitaeniatus"	1825	"Caatinga, Cerrado, Mata Atlântica"	"yes"	"no"
"Squamata"	"Sauria"	"Tropiduridae"	"Tropidurus sertanejo"	2016	"Caatinga"	"no"	"no"
"Squamata"	"Sauria"	"Tropiduridae"	"Tropidurus torquatus"	1820	"Amazônia, Caatinga, Cerrado, Mata Atlântica, Pantanal"	"yes"	"no"
"Squamata"	"Sauria"	"Teiidae"	"Tupinambis cryptus"	2016	"Amazônia"	"no"	"no"
"Squamata"	"Sauria"	"Teiidae"	"Tupinambis cuzcoensis"	2016	"Amazônia"	"no"	"no"
"Squamata"	"Sauria"	"Teiidae"	"Tupinambis longilineus"	1995	"Amazônia"	"no"	"no"
"Squamata"	"Sauria"	"Teiidae"	"Tupinambis matipu"	2018	"Amazônia, Cerrado, Pantanal"	"yes"	"yes"
"Squamata"	"Sauria"	"Teiidae"	"Tupinambis palustris"	2002	"Mata Atlântica"	"no"	"no"
"Squamata"	"Sauria"	"Teiidae"	"Tupinambis quadrilineatus"	1997	"Amazônia, Cerrado, Pantanal"	"yes"	"yes"
"Squamata"	"Sauria"	"Teiidae"	"Tupinambis teguixin"	1758	"Amazônia, Caatinga, Cerrado"	"yes"	"no"
"Squamata"	"Serpentes"	"Anomalepididae"	"Typhlophis squamosus"	1839	"Amazônia"	"no"	"no"
"Squamata"	"Sauria"	"Tropiduridae"	"Uracentron azureum"	1758	"Amazônia"	"no"	"no"
"Squamata"	"Sauria"	"Tropiduridae"	"Uracentron flaviceps"	1855	"Amazônia"	"no"	"no"
"Squamata"	"Sauria"	"Tropiduridae"	"Uranoscodon superciliosus"	1758	"Amazônia, Cerrado"	"yes"	"no"
"Squamata"	"Sauria"	"Leiosauridae"	"Urostrophus grilli"	1891	"Cerrado, Mata Atlântica, Pampa"	"yes"	"no"
"Squamata"	"Sauria"	"Leiosauridae"	"Urostrophus longicauda"	1891	"Mata Atlântica"	"no"	"no"
"Squamata"	"Sauria"	"Leiosauridae"	"Urostrophus undulatus"	1834	"Pampa"	"no"	"no"
"Squamata"	"Sauria"	"Leiosauridae"	"Urostrophus vautieri"	1837	"Cerrado, Mata Atlântica, Pampa"	"yes"	"no"
